BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
767,680-555-0192,1,May 30 2012 12:00AM
769,1 (11) 500 555-0178,1,May 30 2013 12:00AM
771,219-555-0126,1,May 30 2013 12:00AM
773,839-555-0198,1,Jul 31 2013 12:00AM
775,551-555-0155,3,Jul 31 2012 12:00AM
777,188-555-0152,3,Apr 30 2012 12:00AM
779,767-555-0151,3,Jul  1 2011 12:00AM
781,394-555-0176,1,Jun 30 2012 12:00AM
783,1 (11) 500 555-0113,1,Jul 31 2013 12:00AM
785,820-555-0166,3,Jul 31 2012 12:00AM
787,358-555-0188,1,Aug  1 2011 12:00AM
789,819-555-0186,1,Jul  1 2011 12:00AM
791,175-555-0198,1,May 30 2012 12:00AM
793,752-555-0185,3,Jul  1 2011 12:00AM
795,1 (11) 500 555-0118,1,Jun 30 2013 12:00AM
797,572-555-0156,1,Jul 31 2012 12:00AM
799,138-555-0156,1,Aug  1 2011 12:00AM
801,143-555-0113,3,Jul 31 2012 12:00AM
803,147-555-0192,1,Aug  1 2011 12:00AM
805,835-555-0116,3,Aug  1 2011 12:00AM
807,1 (11) 500 555-0197,1,Jun 30 2012 12:00AM
809,1 (11) 500 555-0193,3,Jun 30 2013 12:00AM
811,722-555-0169,1,Aug  1 2011 12:00AM
813,576-555-0171,1,Aug  1 2011 12:00AM
815,156-555-0187,3,Jul  1 2011 12:00AM
817,706-555-0140,1,Jul  1 2011 12:00AM
819,754-555-0134,3,May 31 2011 12:00AM
821,899-555-0134,1,Sep 30 2012 12:00AM
823,169-555-0178,3,Jul 31 2013 12:00AM
825,698-555-0183,3,Aug  1 2011 12:00AM
827,916-555-0137,3,Aug  1 2011 12:00AM
829,1 (11) 500 555-0153,3,Jun 30 2013 12:00AM
831,158-555-0188,1,Jul  1 2011 12:00AM
833,1 (11) 500 555-0178,3,Jun 30 2013 12:00AM
835,362-555-0121,3,Oct 30 2012 12:00AM
837,539-555-0121,1,Jun 30 2013 12:00AM
839,962-555-0144,3,Oct  1 2011 12:00AM
841,716-555-0123,1,Jan 29 2014 12:00AM
843,674-555-0188,3,Oct 30 2012 12:00AM
845,186-555-0135,1,Jul  1 2011 12:00AM
847,847-555-0151,3,Jun 30 2012 12:00AM
849,425-555-0158,1,Aug  1 2011 12:00AM
851,185-555-0190,3,May 31 2011 12:00AM
853,1 (11) 500 555-0130,1,Jul 31 2013 12:00AM
855,1 (11) 500 555-0176,3,Jul 31 2013 12:00AM
857,691-555-0149,3,May 30 2013 12:00AM
859,834-555-0132,1,Jul 31 2013 12:00AM
861,962-555-0112,1,Jul 31 2012 12:00AM
863,753-555-0179,1,Aug  1 2011 12:00AM
865,1 (11) 500 555-0123,1,Dec 31 2012 12:00AM
867,1 (11) 500 555-0136,3,Jul 31 2013 12:00AM
869,554-555-0124,1,Jul  1 2011 12:00AM
871,252-555-0127,1,Jul 31 2012 12:00AM
873,581-555-0172,3,May 30 2012 12:00AM
875,1 (11) 500 555-0191,1,May 30 2013 12:00AM
877,153-555-0114,1,Aug  1 2011 12:00AM
879,957-555-0125,3,May 31 2011 12:00AM
881,329-555-0183,1,Aug  1 2011 12:00AM
883,475-555-0188,3,Jul  1 2011 12:00AM
885,920-555-0191,3,Jul 31 2012 12:00AM
887,1 (11) 500 555-0115,3,May 30 2013 12:00AM
889,993-555-0162,1,Sep 30 2013 12:00AM
891,627-555-0192,3,Jun 30 2012 12:00AM
893,1 (11) 500 555-0119,1,May  1 2014 12:00AM
895,272-555-0123,3,Aug  1 2011 12:00AM
897,395-555-0128,3,Oct  1 2011 12:00AM
899,768-555-0125,1,Jul  1 2011 12:00AM
901,191-555-0198,3,Jul 31 2012 12:00AM
903,721-555-0163,3,May 31 2011 12:00AM
905,1 (11) 500 555-0123,3,Jul 31 2013 12:00AM
907,994-555-0194,3,May 31 2011 12:00AM
909,991-555-0148,1,Jul 31 2013 12:00AM
911,777-555-0163,1,Jul 31 2012 12:00AM
913,596-555-0153,3,Jul  1 2011 12:00AM
915,492-555-0146,1,Jun 30 2012 12:00AM
917,1 (11) 500 555-0137,1,Jul 31 2013 12:00AM
919,962-555-0175,1,Dec 31 2012 12:00AM
921,653-555-0170,3,Aug 30 2013 12:00AM
923,912-555-0149,1,Dec  1 2011 12:00AM
925,672-555-0112,1,Aug  1 2011 12:00AM
927,150-555-0127,1,Jul 31 2012 12:00AM
929,192-555-0173,3,May 30 2012 12:00AM
931,710-555-0173,3,May 30 2012 12:00AM
933,245-555-0173,1,Jul  1 2011 12:00AM
935,417-555-0182,1,Jul  1 2011 12:00AM
937,724-555-0161,3,Jul 31 2012 12:00AM
939,1 (11) 500 555-0181,1,May 30 2013 12:00AM
941,1 (11) 500 555-0198,1,Jun 30 2013 12:00AM
943,1 (11) 500 555-0169,1,May 30 2012 12:00AM
945,1 (11) 500 555-0112,1,Jun 30 2013 12:00AM
947,692-555-0136,1,Jun 30 2012 12:00AM
949,583-555-0198,3,Jul 31 2012 12:00AM
951,521-555-0183,1,May 30 2012 12:00AM
953,149-555-0196,3,May 30 2012 12:00AM
955,605-555-0111,3,Oct 31 2011 12:00AM
957,669-555-0149,3,Jun 30 2012 12:00AM
959,898-555-0137,3,Oct  1 2011 12:00AM
961,1 (11) 500 555-0191,1,Jun 30 2012 12:00AM
963,164-555-0145,1,Jul  1 2011 12:00AM
965,637-555-0120,1,Oct 31 2011 12:00AM
967,621-555-0157,1,May 30 2013 12:00AM
969,495-555-0161,1,Jul  1 2011 12:00AM
971,1 (11) 500 555-0180,1,Jun 30 2013 12:00AM
973,433-555-0162,3,Jul  1 2011 12:00AM
975,121-555-0139,1,Jun 30 2012 12:00AM
977,132-555-0150,1,Jul 31 2012 12:00AM
979,674-555-0187,1,Jul  1 2011 12:00AM
981,1 (11) 500 555-0168,3,May 30 2012 12:00AM
983,1 (11) 500 555-0114,3,Jul 31 2013 12:00AM
985,737-555-0163,1,Jun 30 2012 12:00AM
987,351-555-0130,1,Jun 30 2012 12:00AM
989,385-555-0140,3,Jul 31 2013 12:00AM
991,461-555-0118,3,Jun 30 2012 12:00AM
993,479-555-0129,3,Jul 31 2013 12:00AM
995,1 (11) 500 555-0112,3,Aug 30 2013 12:00AM
997,141-555-0172,1,Aug  1 2011 12:00AM
999,552-555-0141,1,Jul 31 2013 12:00AM
1001,244-555-0127,1,May 30 2012 12:00AM
1003,867-555-0114,1,Jul 31 2013 12:00AM
1005,623-555-0153,1,May 30 2013 12:00AM
1007,1 (11) 500 555-0182,1,Jun 30 2013 12:00AM
1009,344-555-0144,1,Jul  1 2011 12:00AM
1011,418-555-0115,1,Oct 31 2011 12:00AM
1013,216-555-0122,3,Jul 31 2012 12:00AM
1015,582-555-0113,1,Aug  1 2011 12:00AM
1017,497-555-0147,1,May 31 2011 12:00AM
1019,1 (11) 500 555-0167,3,Jul 31 2013 12:00AM
1021,926-555-0159,1,Jul  1 2011 12:00AM
1023,872-555-0171,1,Jun 30 2013 12:00AM
1025,828-555-0186,3,Jul 31 2012 12:00AM
1027,170-555-0127,1,Jun 30 2012 12:00AM
1029,703-555-0158,3,Jun 30 2013 12:00AM
1031,774-555-0133,1,Jul  1 2011 12:00AM
1033,713-555-0168,1,Jun 30 2012 12:00AM
1035,751-555-0119,3,May 30 2013 12:00AM
1037,1 (11) 500 555-0191,3,Jul 31 2013 12:00AM
1039,763-555-0120,1,Jul 31 2012 12:00AM
1041,1 (11) 500 555-0182,1,Jul 31 2013 12:00AM
1043,393-555-0167,3,May 31 2011 12:00AM
1045,967-555-0129,3,May 31 2011 12:00AM
1047,107-555-0117,3,Aug 30 2012 12:00AM
1049,859-555-0140,1,May 31 2011 12:00AM
1051,272-555-0126,3,Jun 30 2012 12:00AM
1053,1 (11) 500 555-0118,1,May 30 2013 12:00AM
1055,143-555-0129,1,Jul  1 2011 12:00AM
1057,1 (11) 500 555-0197,1,Jun 30 2013 12:00AM
1059,790-555-0197,3,May  1 2014 12:00AM
1061,214-555-0145,3,Jul 31 2012 12:00AM
1063,456-555-0184,1,Jul 31 2012 12:00AM
1065,158-555-0154,1,Aug  1 2011 12:00AM
1067,784-555-0120,1,Jun 30 2012 12:00AM
1069,215-555-0197,1,Jun 30 2012 12:00AM
1071,1 (11) 500 555-0178,3,May 30 2013 12:00AM
1073,117-555-0110,1,Jul 31 2012 12:00AM
1075,1 (11) 500 555-0144,1,Jul 31 2013 12:00AM
1077,194-555-0149,1,Jul 31 2013 12:00AM
1079,597-555-0132,1,Jul 31 2013 12:00AM
1081,454-555-0160,3,Aug  1 2011 12:00AM
1083,146-555-0176,1,Jul 31 2013 12:00AM
1085,860-555-0119,1,May 31 2011 12:00AM
1087,1 (11) 500 555-0157,3,Jun 30 2013 12:00AM
1089,419-555-0166,3,Jul  1 2011 12:00AM
1091,969-555-0117,3,Jul 31 2012 12:00AM
1093,850-555-0198,1,Jun 30 2013 12:00AM
1095,140-555-0188,3,May 31 2011 12:00AM
1097,654-555-0150,1,May 30 2013 12:00AM
1099,129-555-0120,3,May 30 2013 12:00AM
1101,1 (11) 500 555-0181,3,Jun 30 2012 12:00AM
1103,1 (11) 500 555-0123,1,Jul 31 2013 12:00AM
1105,570-555-0199,1,Oct 30 2012 12:00AM
1107,996-555-0196,1,Jul  1 2011 12:00AM
1109,632-555-0171,1,Jul 31 2013 12:00AM
1111,555-555-0162,1,Jul  1 2011 12:00AM
1113,1 (11) 500 555-0187,3,Jul 31 2012 12:00AM
1115,1 (11) 500 555-0119,1,Jun 30 2012 12:00AM
1117,851-555-0127,3,Dec  1 2011 12:00AM
1119,190-555-0186,1,Jan 29 2012 12:00AM
1121,1 (11) 500 555-0146,1,Jun 30 2013 12:00AM
1123,482-555-0188,1,May 31 2011 12:00AM
1125,153-555-0195,1,Jul  1 2011 12:00AM
1127,129-555-0185,1,Aug 30 2012 12:00AM
1129,809-555-0152,3,Jun 30 2013 12:00AM
1131,718-555-0152,3,Jul 31 2012 12:00AM
1133,199-555-0135,3,Jul  1 2011 12:00AM
1135,367-555-0124,1,Jul  1 2011 12:00AM
1137,116-555-0163,3,May 30 2012 12:00AM
1139,1 (11) 500 555-0127,3,Jun 30 2013 12:00AM
1141,1 (11) 500 555-0112,1,Jun 30 2012 12:00AM
1143,697-555-0131,3,May  1 2014 12:00AM
1145,703-555-0120,1,May 30 2013 12:00AM
1147,652-555-0189,1,Aug  1 2011 12:00AM
1149,344-555-0133,3,Jul 31 2012 12:00AM
1151,1 (11) 500 555-0140,1,May 30 2013 12:00AM
1153,1 (11) 500 555-0113,3,May 30 2012 12:00AM
1155,103-555-0151,3,Jun 30 2012 12:00AM
1157,458-555-0179,3,Jul 31 2013 12:00AM
1159,1 (11) 500 555-0112,3,Jul 31 2013 12:00AM
1161,910-555-0116,1,May 30 2012 12:00AM
1163,762-555-0110,1,Jul  1 2011 12:00AM
1165,356-555-0190,1,Jul 31 2013 12:00AM
1167,523-555-0170,3,Jul 31 2012 12:00AM
1169,858-555-0140,1,Aug  1 2011 12:00AM
1171,320-555-0134,3,Jan 28 2013 12:00AM
1173,476-555-0139,1,Jul  1 2011 12:00AM
1175,230-555-0164,1,Aug 31 2011 12:00AM
1177,1 (11) 500 555-0187,3,Jul 31 2013 12:00AM
1179,595-555-0131,1,Jul  1 2011 12:00AM
1181,895-555-0160,1,Jul  1 2011 12:00AM
1183,207-555-0129,3,May 31 2011 12:00AM
1185,170-555-0189,1,May 31 2011 12:00AM
1187,224-555-0126,3,Jul 31 2012 12:00AM
1189,1 (11) 500 555-0179,1,Jun 30 2013 12:00AM
1191,303-555-0117,1,Jul  1 2011 12:00AM
1193,685-555-0176,1,Aug  1 2011 12:00AM
1195,495-555-0113,3,May 30 2013 12:00AM
1197,1 (11) 500 555-0186,1,May 30 2013 12:00AM
1199,765-555-0141,1,Jun 30 2012 12:00AM
1201,165-555-0172,3,Jun 30 2012 12:00AM
1203,731-555-0187,3,Aug  1 2011 12:00AM
1205,928-555-0117,1,May 31 2011 12:00AM
1207,1 (11) 500 555-0116,1,Jun 30 2013 12:00AM
1209,1 (11) 500 555-0115,1,Jun 30 2013 12:00AM
1211,112-555-0195,3,Oct 30 2012 12:00AM
1213,330-555-0116,3,Jul  1 2011 12:00AM
1215,510-555-0123,3,Jul 31 2012 12:00AM
1217,275-555-0179,1,Jul 31 2012 12:00AM
1219,1 (11) 500 555-0146,1,Jun 30 2012 12:00AM
1221,1 (11) 500 555-0132,3,Jul 31 2013 12:00AM
1223,656-555-0173,3,Jul  1 2011 12:00AM
1225,145-555-0166,3,Aug  1 2011 12:00AM
1227,249-555-0179,1,Jul  1 2011 12:00AM
1229,390-555-0150,1,Jun 30 2013 12:00AM
1231,1 (11) 500 555-0144,1,Jun 30 2013 12:00AM
1233,1 (11) 500 555-0165,1,May 30 2012 12:00AM
1235,155-555-0149,1,Jun 30 2012 12:00AM
1237,244-555-0115,1,Jun 30 2013 12:00AM
1239,871-555-0159,1,May 31 2011 12:00AM
1241,608-555-0162,1,Jun 30 2012 12:00AM
1243,362-555-0177,3,Aug  1 2011 12:00AM
1245,129-555-0185,3,Oct 31 2011 12:00AM
1247,108-555-0171,3,Jul 31 2013 12:00AM
1249,1 (11) 500 555-0199,3,Jul 31 2013 12:00AM
1251,979-555-0163,1,Jun 30 2013 12:00AM
1253,136-555-0134,1,Jun 30 2012 12:00AM
1255,556-555-0192,3,May 30 2012 12:00AM
1257,810-555-0198,1,Aug  1 2011 12:00AM
1259,1 (11) 500 555-0173,3,Jul 31 2013 12:00AM
1261,1 (11) 500 555-0170,1,Jun 30 2013 12:00AM
1263,814-555-0130,3,May 30 2012 12:00AM
1265,996-555-0192,3,Jun 30 2012 12:00AM
1267,265-555-0190,3,Aug  1 2011 12:00AM
1269,107-555-0132,3,Jul  1 2011 12:00AM
1271,1 (11) 500 555-0122,1,Jun 30 2013 12:00AM
1273,1 (11) 500 555-0127,1,Jul 31 2012 12:00AM
1275,290-555-0196,1,Jun 30 2013 12:00AM
1277,452-555-0179,1,Jul 31 2012 12:00AM
1279,436-555-0160,1,Oct  1 2011 12:00AM
1281,932-555-0163,1,Jul 31 2013 12:00AM
1283,1 (11) 500 555-0155,3,Jul 31 2013 12:00AM
1285,1 (11) 500 555-0181,3,Jul 31 2013 12:00AM
1287,653-555-0159,3,Oct 30 2012 12:00AM
1289,482-555-0174,1,Jun 30 2012 12:00AM
1291,396-555-0139,3,Jun 30 2013 12:00AM
1293,306-555-0166,1,May 30 2012 12:00AM
1295,491-555-0132,1,Aug  1 2011 12:00AM
1297,371-555-0112,3,Jul 31 2013 12:00AM
1299,1 (11) 500 555-0165,3,Jun 30 2013 12:00AM
1301,1 (11) 500 555-0126,1,May 30 2013 12:00AM
1303,947-555-0143,3,Jun 30 2013 12:00AM
1305,645-555-0193,1,Jul 31 2013 12:00AM
1307,354-555-0130,3,Aug  1 2011 12:00AM
1309,296-555-0171,3,Jul  1 2011 12:00AM
1311,493-555-0134,1,Jul  1 2011 12:00AM
1313,1 (11) 500 555-0119,1,Jul 31 2013 12:00AM
1315,195-555-0196,1,Jun 30 2012 12:00AM
1317,803-555-0116,3,Jul 31 2013 12:00AM
1319,699-555-0183,1,Jun 30 2012 12:00AM
1321,316-555-0138,1,Aug  1 2011 12:00AM
1323,1 (11) 500 555-0167,3,Jul 31 2012 12:00AM
1325,1 (11) 500 555-0176,1,Jun 30 2012 12:00AM
1327,119-555-0195,3,Jun 30 2012 12:00AM
1329,380-555-0116,1,Jul 31 2012 12:00AM
1331,440-555-0132,3,Jul  1 2011 12:00AM
1333,928-555-0116,1,Jul 31 2012 12:00AM
1335,926-555-0164,3,Jul 31 2012 12:00AM
1337,284-555-0185,1,May 31 2011 12:00AM
1339,783-555-0110,3,Jul 31 2012 12:00AM
1341,1 (11) 500 555-0189,3,Jul 31 2013 12:00AM
1343,415-555-0147,1,Jul  1 2011 12:00AM
1345,377-555-0132,3,Jul 31 2012 12:00AM
1347,911-555-0165,1,May 30 2012 12:00AM
1349,333-555-0113,3,Jul  1 2011 12:00AM
1351,164-555-0118,3,Jul 31 2013 12:00AM
1353,1 (11) 500 555-0133,3,Jul 31 2013 12:00AM
1355,140-555-0128,3,Aug  1 2011 12:00AM
1357,260-555-0130,1,Aug  1 2011 12:00AM
1359,183-555-0111,1,Jul 31 2013 12:00AM
1361,565-555-0181,1,Jul  1 2011 12:00AM
1363,631-555-0155,1,Aug  1 2011 12:00AM
1365,1 (11) 500 555-0159,1,May 30 2013 12:00AM
1367,666-555-0143,1,Jul 31 2012 12:00AM
1369,1 (11) 500 555-0196,1,Jul 31 2013 12:00AM
1371,537-555-0190,1,Aug 31 2011 12:00AM
1373,470-555-0171,1,May 31 2011 12:00AM
1375,245-555-0191,3,Jul 31 2012 12:00AM
1377,774-555-0177,3,Jul 31 2012 12:00AM
1379,1 (11) 500 555-0134,3,Jun 30 2013 12:00AM
1381,1 (11) 500 555-0174,1,Dec 31 2013 12:00AM
1383,1 (11) 500 555-0146,3,Jun 30 2013 12:00AM
1385,1 (11) 500 555-0178,1,Jul 31 2012 12:00AM
1387,942-555-0141,1,May 30 2012 12:00AM
1389,747-555-0113,3,May 31 2011 12:00AM
1391,685-555-0117,1,Oct 31 2011 12:00AM
1393,394-555-0168,1,Jun 30 2012 12:00AM
1395,1 (11) 500 555-0139,1,Jun 30 2013 12:00AM
1397,1 (11) 500 555-0137,3,Jun 30 2012 12:00AM
1399,1 (11) 500 555-0177,1,Jun 30 2012 12:00AM
1401,1 (11) 500 555-0113,1,Jul 31 2013 12:00AM
1403,171-555-0147,1,May 30 2013 12:00AM
1405,154-555-0115,1,Jul  1 2011 12:00AM
1407,1 (11) 500 555-0174,3,Sep 30 2012 12:00AM
1409,1 (11) 500 555-0175,3,Jun 30 2012 12:00AM
1411,642-555-0187,1,Sep 30 2012 12:00AM
1413,993-555-0179,1,May 31 2011 12:00AM
1415,455-555-0144,1,Jun 30 2012 12:00AM
1417,431-555-0153,1,May 31 2011 12:00AM
1419,1 (11) 500 555-0179,3,Jun 30 2013 12:00AM
1421,618-555-0193,1,Jun 30 2012 12:00AM
1423,173-555-0151,1,Jun 30 2012 12:00AM
1425,529-555-0195,3,Jul 31 2012 12:00AM
1427,600-555-0162,3,May 30 2012 12:00AM
1429,191-555-0151,3,May 30 2012 12:00AM
1431,1 (11) 500 555-0158,1,Aug 30 2013 12:00AM
1433,378-555-0157,3,Jun 30 2013 12:00AM
1435,623-555-0144,3,Aug  1 2011 12:00AM
1437,158-555-0123,1,Jul  1 2011 12:00AM
1439,1 (11) 500 555-0195,3,Jun 30 2013 12:00AM
1441,1 (11) 500 555-0162,3,Jul 31 2013 12:00AM
1443,723-555-0124,1,Jul 31 2012 12:00AM
1445,535-555-0189,1,Jun 30 2012 12:00AM
1447,963-555-0146,1,Apr 30 2013 12:00AM
1449,995-555-0114,1,Jun 30 2012 12:00AM
1451,1 (11) 500 555-0125,1,Jul 31 2013 12:00AM
1453,399-555-0114,3,Oct  1 2011 12:00AM
1455,235-555-0199,1,Oct  1 2011 12:00AM
1457,519-555-0112,3,Oct  1 2011 12:00AM
1459,249-555-0124,3,Oct 31 2011 12:00AM
1461,962-555-0139,1,Jun 30 2013 12:00AM
1463,1 (11) 500 555-0114,3,Jun 30 2013 12:00AM
1465,162-555-0174,1,Sep 30 2012 12:00AM
1467,562-555-0119,1,Jun 30 2012 12:00AM
1469,918-555-0127,3,May 30 2012 12:00AM
1471,1 (11) 500 555-0176,1,Jul 31 2012 12:00AM
1473,1 (11) 500 555-0181,3,Jul 31 2013 12:00AM
1475,207-555-0167,1,Jun 30 2013 12:00AM
1477,140-555-0192,1,Oct  1 2011 12:00AM
1479,118-555-0184,1,Jun 30 2012 12:00AM
1481,992-555-0134,1,Jun 30 2013 12:00AM
1483,1 (11) 500 555-0182,1,Jul 31 2013 12:00AM
1485,1 (11) 500 555-0183,3,Jun 30 2012 12:00AM
1487,239-555-0198,1,Jul 31 2013 12:00AM
1489,129-555-0164,3,Jul 31 2013 12:00AM
1491,273-555-0100,1,Dec 23 2011 12:00AM
1493,298-555-0100,1,Apr 25 2011 12:00AM
1495,859-555-0100,3,Apr 25 2011 12:00AM
1497,315-555-0100,3,Feb  3 2012 12:00AM
1499,142-555-0100,1,Feb  2 2012 12:00AM
1501,920-555-0100,1,Dec 24 2011 12:00AM
1503,879-555-0100,1,Dec 24 2011 12:00AM
1505,959-555-0100,3,Jan 25 2012 12:00AM
1507,321-555-0100,3,Dec 24 2011 12:00AM
1509,432-555-0100,3,Jan 25 2012 12:00AM
1511,114-555-0100,3,Dec 23 2011 12:00AM
1513,945-555-0100,1,Feb  3 2012 12:00AM
1515,882-555-0100,3,Jan 25 2012 12:00AM
1517,439-555-0100,1,Dec 24 2011 12:00AM
1519,235-555-0100,3,Dec 24 2011 12:00AM
1521,923-555-0100,3,Jan 25 2012 12:00AM
1523,991-555-0100,3,Feb  2 2012 12:00AM
1525,176-555-0100,3,Jan 25 2012 12:00AM
1527,314-555-0100,1,Feb  3 2012 12:00AM
1529,240-555-0100,1,Dec 24 2011 12:00AM
1531,163-555-0100,1,Jan 29 2012 12:00AM
1533,198-555-0100,3,Feb  2 2012 12:00AM
1535,669-555-0100,3,Jan 17 2012 12:00AM
1537,134-555-0100,3,Feb 18 2012 12:00AM
1539,905-555-0100,3,Dec 23 2011 12:00AM
1541,362-555-0100,3,Jan 25 2012 12:00AM
1543,526-555-0100,3,Dec 24 2011 12:00AM
1545,269-555-0100,1,Jan 29 2012 12:00AM
1547,460-555-0100,1,Dec 24 2011 12:00AM
1549,330-555-0100,3,Feb  3 2012 12:00AM
1551,761-555-0100,3,Jan 25 2012 12:00AM
1553,360-555-0100,3,Feb 18 2012 12:00AM
1555,173-555-0100,3,Feb 18 2012 12:00AM
1557,139-555-0100,3,Feb  3 2012 12:00AM
1559,528-555-0100,1,Dec 24 2011 12:00AM
1561,944-555-0100,3,Feb  2 2012 12:00AM
1563,533-555-0100,3,Dec 23 2011 12:00AM
1565,810-555-0100,3,Dec 23 2011 12:00AM
1567,275-555-0100,1,Jan 17 2012 12:00AM
1569,133-555-0100,1,Jan 25 2012 12:00AM
1571,937-555-0100,1,Feb  2 2012 12:00AM
1573,288-555-0100,3,Dec 24 2011 12:00AM
1575,472-555-0100,3,Feb  3 2012 12:00AM
1577,939-555-0100,1,Feb 18 2012 12:00AM
1579,529-555-0100,3,Apr 25 2011 12:00AM
1581,433-555-0100,1,Jan 25 2012 12:00AM
1583,597-555-0100,3,Jan 25 2012 12:00AM
1585,352-555-0100,3,Feb  2 2012 12:00AM
1587,724-555-0100,3,Feb  2 2012 12:00AM
1589,843-555-0100,3,Feb  3 2012 12:00AM
1591,178-555-0100,1,Jan 29 2012 12:00AM
1593,550-555-0100,3,Feb  3 2012 12:00AM
1595,941-555-0100,1,Dec 24 2011 12:00AM
1597,718-555-0100,3,Dec 24 2011 12:00AM
1599,614-555-0100,1,Jan 25 2012 12:00AM
1601,943-555-0100,1,Dec 23 2011 12:00AM
1603,404-555-0100,1,Dec 23 2011 12:00AM
1605,104-555-0100,1,Jan 25 2012 12:00AM
1607,709-555-0100,1,Feb  2 2012 12:00AM
1609,626-555-0100,3,Jan 25 2012 12:00AM
1611,125-555-0100,3,Feb  2 2012 12:00AM
1613,996-555-0100,1,Feb  2 2012 12:00AM
1615,939-555-0100,3,May  9 2011 12:00AM
1617,387-555-0100,3,Jan 29 2012 12:00AM
1619,823-555-0100,1,Jan 29 2012 12:00AM
1621,331-555-0100,1,Feb  2 2012 12:00AM
1623,557-555-0100,1,Dec 24 2011 12:00AM
1625,135-555-0100,1,Jan 25 2012 12:00AM
1627,433-555-0100,1,Dec 23 2011 12:00AM
1629,153-555-0100,3,Feb  2 2012 12:00AM
1631,665-555-0100,3,Feb  2 2012 12:00AM
1633,686-555-0100,3,May  9 2011 12:00AM
1635,117-555-0100,1,Jan 17 2012 12:00AM
1637,120-555-0100,3,Jan 25 2012 12:00AM
1639,704-555-0100,1,Feb  2 2012 12:00AM
1641,927-555-0100,3,Feb  2 2012 12:00AM
1643,164-555-0100,1,Jan 25 2012 12:00AM
1645,130-555-0100,1,Jan 17 2012 12:00AM
1647,207-555-0100,3,Jan 17 2012 12:00AM
1649,430-555-0100,1,Apr 25 2011 12:00AM
1651,193-555-0100,3,Feb 18 2012 12:00AM
1653,839-555-0100,1,May  9 2011 12:00AM
1655,961-555-0100,3,Feb  2 2012 12:00AM
1657,141-555-0100,3,Dec 24 2011 12:00AM
1659,476-555-0100,3,Jan 25 2012 12:00AM
1661,317-555-0100,1,Feb  2 2012 12:00AM
1663,354-555-0100,1,May  9 2011 12:00AM
1665,459-555-0100,1,Jan 29 2012 12:00AM
1667,124-555-0100,3,Feb  3 2012 12:00AM
1669,115-555-0100,1,Feb  3 2012 12:00AM
1671,340-555-0100,3,Jan 25 2012 12:00AM
1673,668-555-0100,3,Feb 18 2012 12:00AM
1675,800-555-0100,3,Feb  3 2012 12:00AM
1677,113-555-0100,3,May  9 2011 12:00AM
1679,574-555-0100,3,Jan 25 2012 12:00AM
1681,537-555-0100,3,Feb  2 2012 12:00AM
1683,504-555-0100,1,Feb  2 2012 12:00AM
1685,582-555-0100,3,Feb  2 2012 12:00AM
1687,705-555-0100,1,Feb 18 2012 12:00AM
1689,172-555-0100,3,Dec 23 2011 12:00AM
1691,519-555-0100,1,Dec 24 2011 12:00AM
1693,177-555-0100,3,Dec 24 2011 12:00AM
1695,329-555-0100,3,Dec 24 2011 12:00AM
1697,336-555-0100,3,Dec 23 2011 12:00AM
1699,238-555-0100,2,Jul 31 2013 12:00AM
1700,648-555-0100,1,May  5 2014 12:00AM
1701,423-555-0100,1,Mar  6 2012 12:00AM
1702,439-555-0100,1,Sep 26 2011 12:00AM
1703,989-555-0100,1,Mar 17 2012 12:00AM
1704,899-555-0100,2,Jan 14 2012 12:00AM
1705,326-555-0100,2,Sep 27 2013 12:00AM
1706,358-555-0100,1,Jun 15 2014 12:00AM
1707,786-555-0100,1,Jul 11 2013 12:00AM
1708,369-555-0100,2,Jan  1 2014 12:00AM
1709,583-555-0100,2,Apr 17 2014 12:00AM
1710,953-555-0100,1,Jul 11 2012 12:00AM
1711,227-555-0100,1,Feb  9 2014 12:00AM
1712,633-555-0100,2,Aug  2 2012 12:00AM
1713,587-555-0100,1,Nov 28 2013 12:00AM
1714,856-555-0100,1,Jun 18 2014 12:00AM
1715,498-555-0100,2,Dec  7 2013 12:00AM
1716,529-555-0100,2,May  1 2014 12:00AM
1717,114-555-0100,2,Mar  2 2014 12:00AM
1718,132-555-0100,2,Mar 23 2014 12:00AM
1719,109-555-0100,1,Mar 15 2012 12:00AM
1720,111-555-0100,1,Jul  9 2012 12:00AM
1721,313-555-0100,1,Sep 10 2013 12:00AM
1722,129-555-0100,2,Apr  8 2013 12:00AM
1723,114-555-0100,1,Dec  8 2013 12:00AM
1724,749-555-0100,1,Sep  1 2012 12:00AM
1725,127-555-0100,1,Dec 26 2013 12:00AM
1726,967-555-0100,2,Jan  6 2014 12:00AM
1727,854-555-0100,1,Nov 23 2013 12:00AM
1728,113-555-0100,1,Dec 23 2013 12:00AM
1729,153-555-0100,1,Jan 16 2013 12:00AM
1730,356-555-0100,1,Feb 28 2012 12:00AM
1731,535-555-0100,2,May 31 2014 12:00AM
1732,958-555-0100,2,Dec 21 2011 12:00AM
1733,156-555-0100,2,Aug 31 2013 12:00AM
1734,157-555-0100,1,Feb 18 2014 12:00AM
1735,155-555-0100,2,Jun 15 2012 12:00AM
1736,988-555-0100,1,May  3 2013 12:00AM
1737,910-555-0100,1,Aug 31 2013 12:00AM
1738,558-555-0100,2,Sep  6 2013 12:00AM
1739,210-555-0100,2,Feb 11 2014 12:00AM
